areacode,行政區,路名,巷,弄
65000070,樹林區,東陽街,２８巷,
65000070,樹林區,東陽街,３１巷,
65000070,樹林區,東陽街,３１巷,１９弄
65000070,樹林區,東陽街,３１巷,２４弄
65000070,樹林區,東順街,,
65000070,樹林區,東順街,１８巷,
65000070,樹林區,東順街,３６巷,
65000070,樹林區,東順街,５７巷,
65000070,樹林區,東順街,６０巷,
65000070,樹林區,東順街,７９巷,
65000070,樹林區,東順街,９０巷,
65000070,樹林區,東順街,９０巷,３弄
65000070,樹林區,東順街,９６巷,
65000070,樹林區,板林路,,
65000070,樹林區,柑園街一段,,
65000070,樹林區,柑園街一段,１１６巷,
65000070,樹林區,柑園街一段,１３２巷,
65000070,樹林區,柑園街一段,１３３巷,
65000070,樹林區,柑園街一段,１５０巷,
65000070,樹林區,柑園街一段,１６７巷,
65000070,樹林區,柑園街一段,１９５巷,
65000070,樹林區,柑園街一段,２１巷,
65000070,樹林區,柑園街一段,２３２巷,
65000070,樹林區,柑園街一段,２４６巷,
65000070,樹林區,柑園街一段,２５３巷,
65000070,樹林區,柑園街一段,２７９巷,
65000070,樹林區,柑園街一段,３０７巷,
65000070,樹林區,柑園街一段,３３巷,
65000070,樹林區,柑園街一段,３３５巷,
65000070,樹林區,柑園街一段,３３５巷,１弄
65000070,樹林區,柑園街一段,３３５巷,３弄
65000070,樹林區,柑園街一段,３６５巷,
65000070,樹林區,柑園街一段,３８巷,
65000070,樹林區,柑園街一段,３８巷,８弄
65000070,樹林區,柑園街一段,５１巷,
65000070,樹林區,柑園街一段,６５巷,
65000070,樹林區,柑園街二段,,
65000070,樹林區,柑園街二段,１２２巷,
65000070,樹林區,柑園街二段,１３９巷,
65000070,樹林區,柑園街二段,１４９巷,
65000070,樹林區,柑園街二段,１６７巷,
65000070,樹林區,柑園街二段,１７０巷,
65000070,樹林區,柑園街二段,１７５巷,
65000070,樹林區,柑園街二段,２０３巷,
65000070,樹林區,柑園街二段,２０３巷,７弄
65000070,樹林區,柑園街二段,２４７巷,
65000070,樹林區,柑園街二段,２６２巷,
65000070,樹林區,柑園街二段,２７巷,
65000070,樹林區,柑園街二段,２７６巷,
65000070,樹林區,柑園街二段,２７６巷,１２弄
65000070,樹林區,柑園街二段,３０巷,
65000070,樹林區,柑園街二段,３０３巷,
65000070,樹林區,柑園街二段,３２８巷,２弄
65000070,樹林區,柑園街二段,３２８巷,６弄
65000070,樹林區,柑園街二段,３４２巷,
65000070,樹林區,柑園街二段,３６２巷,
65000070,樹林區,柑園街二段,３６３巷,
65000070,樹林區,柑園街二段,３７６巷,
65000070,樹林區,柑園街二段,３７８巷,
65000070,樹林區,柑園街二段,３８０巷,
65000070,樹林區,柑園街二段,３８２巷,
65000070,樹林區,柑園街二段,３８４巷,
65000070,樹林區,柑園街二段,３８６巷,
65000070,樹林區,柑園街二段,４１８巷,
65000070,樹林區,柑園街二段,６９巷,
65000070,樹林區,柑園街二段,９７巷,
65000070,樹林區,桃子腳路,,
65000070,樹林區,樹中街,,
65000070,樹林區,樹中街,３２巷,
65000070,樹林區,樹中街,６１巷,
65000070,樹林區,樹人街,,
65000070,樹林區,樹人街,３９巷,
65000070,樹林區,樹德街,,
65000070,樹林區,樹德街,１０２巷,
65000070,樹林區,樹德街,１２０巷,
65000070,樹林區,樹德街,１３６巷,
65000070,樹林區,樹德街,１３６巷,１３弄
65000070,樹林區,樹德街,３８巷,
65000070,樹林區,樹德街,４２巷,
65000070,樹林區,樹新路,,
65000070,樹林區,樹新路,１００巷,
65000070,樹林區,樹新路,１０６巷,
65000070,樹林區,樹新路,１２０巷,
65000070,樹林區,樹新路,１８３巷,
65000070,樹林區,樹新路,２１９巷,
65000070,樹林區,樹新路,２３１巷,
65000070,樹林區,樹新路,２８巷,
65000070,樹林區,樹新路,３４巷,
65000070,樹林區,樹新路,５０巷,
65000070,樹林區,樹新路,５０巷,５弄
65000070,樹林區,樹新路,５１巷,
65000070,樹林區,樹新路,７９巷,
65000070,樹林區,樹新路,８４巷,
65000070,樹林區,樹潭街,,
65000070,樹林區,武林街,,
65000070,樹林區,民和街,,
65000070,樹林區,民和街,１１１巷,
65000070,樹林區,民和街,１１３巷,
65000070,樹林區,民和街,２５巷,
65000070,樹林區,民和街,２８巷,
65000070,樹林區,民和街,８３巷,
65000070,樹林區,民權街,,
65000070,樹林區,民權街,３７巷,
65000070,樹林區,民權街,５巷,
65000070,樹林區,民權街,５巷,１９弄
65000070,樹林區,水源街,,
65000070,樹林區,水源街,１３巷,
65000070,樹林區,水源街,２５巷,
65000070,樹林區,水源街,３２巷,
65000070,樹林區,水源街,９巷,
65000070,樹林區,海明街,,
65000070,樹林區,潭興街,,
65000070,樹林區,潭興街,１０７巷,
65000070,樹林區,潭興街,１０７巷,１弄
65000070,樹林區,潭興街,１０７巷,２弄
65000070,樹林區,潭興街,１０７巷,２１弄
65000070,樹林區,潭興街,１０７巷,３弄
65000070,樹林區,潭興街,１４１巷,
65000070,樹林區,潭興街,１４３巷,
65000070,樹林區,潭興街,１４３巷,２８弄
65000070,樹林區,潭興街,９１巷,
65000070,樹林區,潭興街,９１巷,１弄
65000070,樹林區,環漢路五段,,
65000070,樹林區,田尾街,,
65000070,樹林區,田尾街,１３３巷,
65000070,樹林區,田尾街,１３９巷,
65000070,樹林區,田尾街,１４７巷,
65000070,樹林區,田尾街,１７５巷,
65000070,樹林區,田尾街,１９２巷,
65000070,樹林區,田尾街,１９３巷,
65000070,樹林區,福德街,,
65000070,樹林區,福興街,,
65000070,樹林區,福興街,１３巷,
65000070,樹林區,福興街,２巷,
65000070,樹林區,福興街,３巷,
65000070,樹林區,福順街,,
65000070,樹林區,立仁街,,
65000070,樹林區,育德街,,
65000070,樹林區,育德街,１２１巷,
65000070,樹林區,育德街,１９巷,
65000070,樹林區,育德街,４３巷,
65000070,樹林區,育德街,７６巷,
65000070,樹林區,育英街,,
65000070,樹林區,育英街,１３２巷,
65000070,樹林區,育英街,１３５巷,
65000070,樹林區,育英街,１３５巷,１弄
65000070,樹林區,育英街,１３５巷,５弄
65000070,樹林區,育英街,１６５巷,
65000070,樹林區,育英街,２巷,
65000070,樹林區,西圳街一段,,
65000070,樹林區,西圳街一段,１１６巷,
65000070,樹林區,西圳街一段,１１８巷,
65000070,樹林區,西圳街一段,１６５巷,
65000070,樹林區,西圳街一段,１６５巷,２０弄
65000070,樹林區,西圳街一段,１８３巷,
65000070,樹林區,西圳街一段,２０３巷,
65000070,樹林區,西圳街一段,５２巷,
65000070,樹林區,西圳街一段,６７巷,
65000070,樹林區,西圳街二段,,
65000070,樹林區,西圳街二段,１１５巷,
65000070,樹林區,西圳街二段,１２３巷,
65000070,樹林區,西圳街二段,１２３巷,６弄
65000070,樹林區,西圳街二段,１３５巷,
65000070,樹林區,西圳街二段,１５６巷,
65000070,樹林區,西圳街二段,４１巷,
65000070,樹林區,西圳街二段,４２巷,
65000070,樹林區,西圳街二段,５７巷,
65000070,樹林區,西圳街二段,７７巷,
65000070,樹林區,西圳街二段,８０巷,
65000070,樹林區,西圳街二段,８０巷,５弄
65000070,樹林區,西圳街二段,９７巷,
65000070,樹林區,豐林街,,
65000070,樹林區,豐林街,２８巷,
65000070,樹林區,鎮前街,,
65000070,樹林區,鎮前街,１６７巷,
65000070,樹林區,鎮前街,２６９巷,
65000070,樹林區,鎮前街,２６９巷,２９弄
65000070,樹林區,鎮前街,２９巷,
65000070,樹林區,鎮前街,３４７巷,
65000070,樹林區,鎮前街,３４７巷,１弄
65000070,樹林區,鎮前街,３４７巷,２弄
65000070,樹林區,鎮前街,３４７巷,３弄
65000070,樹林區,鎮前街,３６７巷,
65000070,樹林區,鎮前街,３６７巷,４弄
65000070,樹林區,鎮前街,４１１巷,１弄
65000070,樹林區,鎮前街,４２５巷,
65000070,樹林區,鎮前街,４２５巷,２弄
65000070,樹林區,鎮前街,４２５巷,４弄
65000070,樹林區,鎮前街,８６巷,
65000070,樹林區,長壽街,,
65000070,樹林區,長壽街,１９巷,
65000070,樹林區,長壽街,２巷,
65000070,樹林區,長壽街,２１巷,
65000070,樹林區,長壽街,２５巷,
65000070,樹林區,長壽街,２５巷,１弄
65000070,樹林區,長壽街,２８巷,
65000070,樹林區,長壽街,２８巷,２弄
65000070,樹林區,長壽街,２８巷,４弄
65000070,樹林區,長壽街,３１巷,
65000070,樹林區,長壽街,５０巷,
65000070,樹林區,長壽街,５５巷,
65000070,樹林區,長壽街,７０巷,
65000070,樹林區,長壽街,７０巷,１弄
65000070,樹林區,長壽街,７０巷,１０弄
65000070,樹林區,長壽街,７０巷,１２弄
65000070,樹林區,長壽街,７０巷,１４弄
65000070,樹林區,長壽街,７０巷,３１弄
65000070,樹林區,長壽街,７０巷,３３弄
65000070,樹林區,長壽街,７０巷,３５弄
65000070,樹林區,龍興街,,
65000070,樹林區,龍興街,１３巷,
65000070,樹林區,龍興街,１４巷,
65000070,樹林區,龍興街,３１巷,
65000070,樹林區,龍興街,３２巷,
65000070,樹林區,龍興街,４５巷,
65000070,樹林區,龍興街,４６巷,
65000070,樹林區,龍興街,５９巷,
65000070,樹林區,龍興街,５９巷,２弄
65000070,樹林區,龍興街,６０巷,
